id;active;category_id;title;slug;headline;price;image;amount
1713764;1;3;3ds Max - V-ray - Jak wymodelować i wyrenderować fotel;kurs-3ds-max-v-ray-jak-wymodelowac-i-wyrenderowac-fotel;Chcesz nauczyć się modelować i renderować meble? Ten kurs jest właśnie dla Ciebie!;379,99;https://img-b.udemycdn.com/course/480x270/1713764_18c5.jpg?secure=DLHdS_irLJDyId-g1VJ4Lw%3D%3D%2C1607867615;1000
2603122;1;3;Kurs Blender wizualizacja mieszkania;kurs-blender-wizualizacja-mieszkania;Przekonaj się jaki potencjał drzemie w tym programie i zobacz że może on konkurować z płatnymi odpowiednikami.;84,99;https://img-a.udemycdn.com/course/480x270/2603122_f6a8_2.jpg?ScI2VmzE1Q9bAO8iM-NAafDyRUotJFGcUMcHPVwpZQYVlDP32ck6vGx0r07LvRN0vfDxCzMrhhAVEDChaJ2UitzPET93BcQLPW8NT0Ne-4fmlwCsBRST4eoo4MQ0nDXX;1000
2601736;1;3;Kurs jak stworzyć explainer video reklamowy;kurs-jak-stworzyc-explainer-video-reklamowy;W kursie przebrniesz przez proces projektowania zaczynając od stworzenia pakietu wektorów w programie Illustrator. Nastę;84,99;https://img-b.udemycdn.com/course/480x270/2601736_c684_2.jpg?secure=JFR93QJEi18P6MnbixhDQA%3D%3D%2C1607857385;1000
2588916;1;3;Kurs Blender fotorealistyczne pojazdy;kurs-blender-fotorealistyczne-pojazdy;Ponad 15 godzinny kurs na temat modelowania i teksturowania fotorealistycznej sceny w Blenderze.;69,99;https://img-a.udemycdn.com/course/480x270/2588916_d618_2.jpg?_Y-3DRbDIQuzN8jiFylKaiLs4bKfxExjSXKA7v57O6iyG_ivemhSkKq92F5i0eJ28dWZAf3o9SXKeRKFte9QesUM0bK0U45KmHH3hFqLtGALDRXbhZ_u_sSX4Y9E7-vA;1000
1945784;1;3;Kurs Adobe After Effects Techniki Zaawansowane;kurs-adobe-after-effects-techniki-zaawansowane;Wyższy poziom efektów specjalnych;114,99;https://img-a.udemycdn.com/course/480x270/1945784_c4c4.jpg?lgdy1RZQwFvoB7fyFOByCvCf0wWgFO_ZtpscyHhGr7xq2m7nqGUkk88z-fG9ayTa2zvYvxg8676uasLgqhPzO8xtQNw921F-djiU47LeNiY9ZUMqWgY6dwt55mmNtw;1000
1788068;1;3;Kurs CrazyTalk animator - animowana postać;kurs-crazytalk-animator-animowana-postac;Profesjonalna animacja przy minimalnym nakładzie;69,99;https://img-a.udemycdn.com/course/480x270/1788068_1e3f_2.jpg?dfdNa7vp_lRy0py-lVYrzU5uFyNqQ_CpSKRONdAm1EEoZFFccCL1nJrOleQprIn4bxs3rjoUHn4k8Mouh7er0mHDs4LJpE_oK8Vwz0r0296w_fA4wgJsU4jBBn39ZWj_;1000
3480890;1;3;Kurs Zbrush kompendium;kurs-zbrush-kompendium;Naucz się niezbędnych technik pracy w programie Zbrush.;159,99;https://img-a.udemycdn.com/course/480x270/3480890_ea09.jpg?5adW98ZQQh8IDThKOQLLnmtnEQJzh8MWskrGt-5dKDxK8yW1DtDHM47is2OfJLUcin-MTMz8YXvYizugnnoawuilWtvEtQqkwO7V6O8YC0NcwZsMIOXywjqp4T1TmA;1000
1916860;1;3;Kurs ZBrush Techniki Modelowania Postaci;kurs-zbrush-techniki-modelowania-postaci;3D i Grafika;174,99;https://img-a.udemycdn.com/course/480x270/1916860_e389.jpg?WtogyaH2zER7AtElOjCqM1bIO2cPiHSKVFV_LhSF8K9CIbSdv9ly979Y0SXhyPitJWuDnI9aulUEcRM195Qsaw09OSQzxgXq59FhrfKY3qMF88ySblnKCNWn1TNPxg;1000
2913924;1;3;Kurs Cinema 4d oraz Vray - fundamenty;kurs-cinema-4d-oraz-vray-fundamenty;Poznaj podstawowe techniki tworzenia modeli oraz animacji za pomocą Cinema 4D oraz silnika V-ray;129,99;https://img-a.udemycdn.com/course/480x270/2913924_58a9.jpg?IZ1A2j8gg234giWBKAK-zEN-V6LTe6QreAu0XWfzGmra7QMV7knPbBYj4FJxiYXCykDfaTKaADPODmPa3qobbwQcq9_WLZAbb0jm71-fGhLkqEkJcqng9OiUuHLbow;1000
2603112;1;3;Kurs Cinema 4d - animacja i motion design;kurs-cinema-4d-animacja-i-motion-design;Kurs który dla Ciebie przygotowaliśmy przedstawia większość z bardziej popularnych technik tworzenia efektów specjalnyc;99,99;https://img-a.udemycdn.com/course/480x270/2603112_f267_3.jpg?cj6FKIs_YKYX5-AmXmh4Ir10uSzMZoXw5AyZlcFmmp0aFsdQt4mtqp-sZ0vuTRFIJUG96f9SFdQ8aCPC4Bx0zHRLDyALrfRyIJVG3HTPWT-YDAk3mG4OvDTM-kzYotkM;1000
2718828;1;4;Podstawy RACHUNKOWOŚCI od Zera do Buchaltera początkującego;kurs-podstaw-rachunkowosci;Księgowy to konkretny zawód otwierający wiele możliwości: oprócz pracy w Księgowości i Finansach także start w Biznesie;99,99;https://img-a.udemycdn.com/course/480x270/2718828_57c2_5.jpg?8yN8Q_TeivIMU92Z3nnz-zD0RhWSUX9X6wudXR6Kivkm1q-M_TgqQRWjZhoFG58DpPry8c2sCMWpFhtZYzLQPckajWQz_-Kw2W-Uq0HwC7LSpl-DKvGuuubqPwZ5VvIr;1000
3646787;1;6;Marketing afiliacyjny 101;marketing-afiliacyjny-101-dla-poczatkujacych;Czym jest marketing afiliacyjny jak działa i jak można na nim zarobić. 20 lat doświadczenia w jednym kursie.;69,99;https://img-a.udemycdn.com/course/480x270/3646787_2052.jpg?3oAQjRTkK0lV7JrnJ3eglfeDbNj92IrWdxdBkUVezMC_e67TqPuOX3aIPi2Ud7Ofl0vmO6-mDWFI4FJh2UpDMfLF_3T7NDSl2BAfFPuWDbKG4WvrM40g-EyX1EMqeQ;1000
2602122;1;7;Final Cut Pro X  -  Sprawna i Szybka Edycja Wideo - Polski;final-cut-pro-sprawna-i-szybka-edycja-wideo;Stwórz własne filmy w szybkim i efektywnym  programie dzięki praktycznym wskazówkom. Kurs po polsku.;69,99;https://img-b.udemycdn.com/course/480x270/2602122_55ab.jpg?secure=_QaA0dwBH8JsChZsTveBrA%3D%3D%2C1607868509;1000
1465716;1;8;Kurs tworzenia planów i wizualizacji nieruchomości;kurs-tworzenia-planow-i-wizualizacji-nieruchomosci;z wykorzystaniem bezpłatnego oprogramowania;84,99;https://img-a.udemycdn.com/course/480x270/1465716_02a4_2.jpg?Veqj3O3q8FKvPb38HEvJ2dEPXtA5ng6i67D1ulLQF6YWlVNoJ1p9jz_V3xy2zca9AusHnQdM7FkeeNTJcb-9LBattSzOf0_poScTO1PcKAw5nemPMwfPfaKeP3su74Yf;1000
3385030;1;8;Twinmotion od Podstaw - Rendering Projektowanie Architekt;twinmotion-od-podstaw;Aranżacja wnętrz Rendering Real-Time oraz Funkcjonalność Twinmotion przy użyciu Plug-inów Sketchup;69,99;https://img-a.udemycdn.com/course/480x270/3385030_d0d2_3.jpg?ZXbq8UVEZeaLWvvRfgjz4hFFPH95DTOCfDJHFobGwFUF7CfX-e5cMFK48ibJC_rIC2RYH9xaXiQSBocYYj7hG9LE6MGxv31O30Jeo_x9GsCSTfKC4-k50lM5XwEhIDJ8;1000
2641206;1;8;Kurs Autodesk Inventor 2019 dla początkujących;kurs-autodesk-inventor-2019-dla-poczatkujacych;Naucz się Inventora od zera. Poznaj program aby tworzyć własne projekty.;99,99;https://img-a.udemycdn.com/course/480x270/2641206_bdde.jpg?S2dCITd86xFi6ea-nH7zb_EGsvab71SWBtm4y2rk6w0fpAbNSY9E7eG4FEu1mXbZyL2LsWUEF_mD8C5TwSQbccsY2PBeZL-9rQ-xF4Sk60Ta5KJHJNYteWVOPfjBvg;1000
2742232;1;8;Kurs Autodesk Fusion 360 dla początkujących;kurs-autodesk-fusion-360-dla-poczatkujacych;Ten kurs stanowi fundament pracy z programem Fusion 360;129,99;https://img-b.udemycdn.com/course/480x270/2742232_126f.jpg?secure=vNUy4SQp_7gH70ltAsnNkw%3D%3D%2C1607878334;1000
1764458;1;8;Lumion 10 Kurs Kompendium;lumion-8-kurs-kompendium-pl;Pełne szkolenie z programu Lumion;129,99;https://img-b.udemycdn.com/course/480x270/1764458_85a2_2.jpg?secure=G9oejCp7F46Ft0ym2-63fA%3D%3D%2C1607878334;1000
1882922;1;8;Kurs AutoCAD;kurs-autocad;sam tworzę profesjonalne projekty;599,99;https://img-a.udemycdn.com/course/480x270/1882922_3ecd.jpg?kzTmOtivsvr8YoC_buYtKj00DYitdk7XDng00un_5uBHWBcXg2rJfh3G_1t6BQe4x5Uq2ps8mDVfvZ0tSl9gILeS2TkvwRZByr2eS6-sBKOgU5myebd6imx5DsiK1w;1000
2609310;1;8;Kurs wizualizacja mieszkania w Sweet Home 3d;kurs-wizualizacja-mieszkania-w-sweet-home-3d;Zaprojektuj swoje własne wnętrze mieszkania wyznacz ściany dodaj okna i drzwi. Stwórz wnętrze mieszkania w Sweet Home;84,99;https://img-a.udemycdn.com/course/480x270/2609310_f1ea.jpg?3I3cZ23Yis5Z9uCIVfzcTn8afMeBGPZ12Gi1PkkwsOpDnM2g9SxutoPsw7gqM4mGnvQB7dulCEGvMNyvl_h3zmrJJsayKG64TtmZl6QrKg3_cvnpyX45grTyY78w1Q;1000
2172800;1;10;Uzupełnienie paznokci. Metoda żelowa;uzupelnienie-paznokci-metoda-zelowa;Poprawne techniki uzupełniania sztucznych paznokci metodą żelową.;299,99;https://img-a.udemycdn.com/course/480x270/2172800_9ea4_2.jpg?F8qRGeXDMU8RMD_-bEYh6cT_jkXs0Cy-5Iilq3Lxi2aEoNz-mtY_c4z_wcggRg-C2AbyMK0SNzNJGEQ2LgMKFOMp8VNwbXXzf1k03hh6ui_gZFwzGR_Dd5v8jF46EVBd;1000
3450230;1;10;Kreska krok po kroku - Poradnik dla wizażystów;kreska-krok-po-kroku-poradnik-dla-wizazystow;Poradnik dla wizażystów;84,99;https://img-a.udemycdn.com/course/480x270/3450230_bb0c.jpg?3pSx52LTzGNgxfToJ5hCin8Dg832ayG6-58KWMKD0KdR4uXnHJSowgnfn-cvhtIOmCkn9A-Fl5xnn6WcufEc9kOuCCF0WvZWhB1APumMseCOqTR8kFqNEW1L937B5g;1000
2114084;1;10;Aplikacja paznokci lakierami oraz hybrydami;aplikacja-paznokci-lakierami-oraz-hybrydami;Pokrycie paznokci lakierami oraz hybrydami w technice jednolitej oraz Francuzki manicure.;69,99;https://img-a.udemycdn.com/course/480x270/2114084_a1db.jpg?ftJYoXJlKIXnAoiJHYPqYcyrplilkw4scfTWUCrpjWPhj88MqOFgwu-DucMkg8z-zJ1FNi6SvKBwM-Vd1vfLdQhD8KFCr225rlKF5B62PHEVGl66eOO2Kv7J7p4WBw;1000
3119878;1;10;Kurs fryzjera - Nauka strzyżenia męskiego w domu;kurs-fryzjera-nauka-strzyzenia-meskiego-w-domu;Nauka ścinania włosów dla każdego;84,99;https://img-a.udemycdn.com/course/480x270/3119878_6cb4_3.jpg?iTxTfWj4exXHS3dwz-BNytufeSGkRLDWAIHE6iU2IsovwHSaJSOW8gGpN2gv7545pME9wOPFErgQiLIBmd7bWcFDfrCiP0jE-hE4CfmGFwpq0otBtEDd-bZh9T2q0TCd;1000
2966374;1;10;Tapirowanie włosów;tapirowanie-wlosow;Prawidłowa technika tapirowania włosów;69,99;https://img-a.udemycdn.com/course/480x270/2966374_8dc9.jpg?whPFpmjBpHFTiCI5mmChKkzLbT3Gcjql47IEnzaFeswrLjhWG7vtSnDJ3r3ipkqxu5aPn4ckiuYoiKp55l2T2IoRZzNObe8naOT2TgTtb6Ul2wWX4vrGh7Ls1nVuNA;1000
2972008;1;10;Niskie upięcie boho;niskie-upiecie-boho;Kok z falowaną strukturą;129,99;https://img-a.udemycdn.com/course/480x270/2972008_a163.jpg?NNfq8MDtDkT4jZCn6zhFyZVKKCgdG9Yzq570h1MshWuZGSBbgc3eQjYH8TbiL7w_zLYu49XOnsLO1p1lHY-tq3XJBnONjIfIQ1DOPhPBEC5_MvRbO0yZuFcTVQYWIQ;1000
2493308;1;10;Budowa paznokci salonowych kształtów żelem jednolitym.;budowa-paznokci-salonowych-ksztatow-technika-jednolita;Przedłużanie metodą żelową w kształtach: kwadrat migdał owal squo-owal gotycki migdał w krótkiej salonowej długości.;299,99;https://img-a.udemycdn.com/course/480x270/2493308_4188.jpg?xyloLB8yKP1jIKydXiF3j3P5lehooaZzOm6ldgLjQIUw1CNkCxI-2IjRWH4q99W3qHPbvLFP5YlYjT8iKnLDRnrY_lTcrC08LliJnU3-umKeMPMfx1tAqFItUy3jRw;1000
2216812;1;10;Budowa paznokci. Metoda akrylowa.;budowa-paznokci-metoda-akrylowa;Przedłużanie metodą akrylową French w kształtach: kwadrat migdał sztylet Pipe Bridget Edge Butterfly;379,99;https://img-a.udemycdn.com/course/480x270/2216812_c41d_2.jpg?-jo0tRlLj1u9khTovXodRgZIguLjUbRtXOhapMLhuNybYPrsAlE3gdLjqg2pyjJeCZLtr9iD_8GGmRBrkTfqknYsMyB7UMRQeXHotobwe7Ga1F5iqhReTyxKJDhYE-td;1000
2932590;1;10;UPIĘCIE A'LA WARKOCZ Z ELEMENTAMI ŻEBROWANIA;upiecie-z-elementami-zebrowania;Niskie upięcie;129,99;https://img-a.udemycdn.com/course/480x270/2932590_d926.jpg?va89jZ0oGwJWjHTVKr5ro49XbxMEUtf7SWzXrwlQaVCLjUGAsvNF4b-ZFUAXFhx0_72BzbhR1daz2W3aaJwW3E9nMbFAOP_1xNav_tW92lIGcJcYp87yyAyltFxBdA;1000
2166962;1;10;Nail Art. Ornamenty 1 stopnia;nail-art-ornamenty-1-stopnia;Szkolenie z zakresu zdobień ornamentowych;174,99;https://img-a.udemycdn.com/course/480x270/2166962_0ad1_4.jpg?l1pC_dqi-_VvZ9HKJFzy5UIDraeCzRA00tbNkus4DxSv9cuUwXnNXmUksSbJo_EvzH9YW69eQnrBoGsSQdNRmL0y15AZEaBQTI-W09DOgYJt9TexJmzLENYmrfdTYAiM;1000
2932564;1;10;KUCYK Z KRĘCONYCH WŁOSÓW;kucyk-z-kreconych-wosow;Upięcie w formie kucyka z rozbudowaną górą;129,99;https://img-a.udemycdn.com/course/480x270/2932564_3d5e_4.jpg?qpmRGlVn1gFFV9DOVhJLY9b4it2abWr7lpDvC-XymBo4OLHT4ef456XpYvmK7sGa1ho6ZKb-qJxr--E8xpAFDB5rxHycSKETzG-knvxfGqC1_DKHMULUn1f2Eza6Qgkr;1000
2447766;1;10;Babyboomer bez tajemnic.;babyboomer-bez-tajemnic;Poznaj tajniki cieniowanego frencha;174,99;https://img-a.udemycdn.com/course/480x270/2447766_041a_5.jpg?aQhbkwKxb_5f9ExrwCDqcbU5kWWljW95lJ0DV8MpHESxX02SGOFUWPMmsXxZQUSFzg5CGS5ZMBe1yQEg6WBMFOjmAwOxWtaGRM6mFNLPXZ4Vk4UMjoXAmmIweOkw5CTW;1000
2084346;1;10;Prawidłowe podkładanie szablonów by Viktoriia Klopotova;prawidowe-podkadanie-szablonow-by-viktoriia-klopotova;Technika podkładania szablonów dla budowy sztucznych paznokci krok po kroku;99,99;https://img-b.udemycdn.com/course/480x270/2084346_baf0_3.jpg?secure=fv4_p7yHY4E-MCnIj9w7ZQ%3D%3D%2C1607868608;1000
2054107;1;10;Profesjonalny manicure od Viktoriia Klopotova;profesjonalny_manicure_by_viktoriia_klopotova;Klasyczny manicure frezarkowy manicure manicure kombinowany męski manicure manicure europejski;99,99;https://img-a.udemycdn.com/course/480x270/2054107_aa20_4.jpg?Nmnm9DWzud01GbbrlGmOvWaw3iwZdXUpV296_5q92QiyXyapdjU31vsUeqTPooNX5txmC3r6B4ByRr_0p1sw6s6P5TbO1kvUjHK4tCD8_GChcvp-FFC9yCNfD9OFrmwb;1000
2880796;1;10;UPIĘCIE W STYLU GLAMOUR;upiecie-w-stylu-glamour;NISKI KOK W STYLU GLAMOUR;129,99;https://img-b.udemycdn.com/course/480x270/2880796_409c_3.jpg?secure=HBgYw4UaLZM2vekH1daC9w%3D%3D%2C1607868608;1000
2139386;1;10;Budowa paznokci. Metoda żelowa;budowa-paznokci-metoda-zelowa;Przedłużanie metodą żelową w kształtach: kwadrat migdał owal sztylet pipe oraz kwadrat french;349,99;https://img-b.udemycdn.com/course/480x270/2139386_20c0_6.jpg?secure=g3pWBC2NnvHnRo_GlimrYg%3D%3D%2C1607868608;1000
2208862;1;10;Nail art.Farbki akwarelowe 1 stopnia;nail-art-farbki-akwarelowe-1-stopnia;Podstawy zdobienia farbkami akwarelowymi;174,99;https://img-b.udemycdn.com/course/480x270/2208862_b174_5.jpg?secure=eOmS6Ozo5OmyjyENhAqIfA%3D%3D%2C1607868608;1000
2181806;1;11;YouTube Marketing – jak prowadzić kanał na YT ✅⭐;youtube-marketing-od-podstaw-do-eksperta;Kurs YouTube Marketing ukaże Ci krok po kroku jak założyć prowadzić i rozwijać swój kanał na YouTube ✅⭐;114,99;https://img-a.udemycdn.com/course/480x270/2181806_94b0.jpg?20PMXwbWvoDmJ-H4PSB5FmvzzNzP9He2ldr6MeAuZTURA6PAb7rqoVb_FxfPAvFRg-tjFC6h5z7Jccwf9R8gnIXyqKGNvtdqypjAZVcbsAOnVv6LvHWMNGZr60NTSQ;1000
2145400;1;12;Microsoft Power BI - zostań Mistrzem Power BI Desktop;power-bi-microsoft;Pobieraj przekształcaj łącz a następnie wizualizuj dane za pomocą Power BI Desktop;99,99;https://img-a.udemycdn.com/course/480x270/2145400_ce00_2.jpg?EnkygdzOrVEi0_VJDFkq1bbx9vAR593C-bRyxymXK53tnfie0aMbd-Wq2D3fEr6c8Rakrw-cBKRjOZvZcam_SISFba56Iq61YgsBmK2-vMVgaqMdXGSaikc6L8O8w4Sp;1000
1343300;1;12;Analiza Danych - Podstawy Teoria i Praktyka;analiza-danych;Naucz się pozyskiwania przechowywania i analizy danych z praktycznym wykorzystaniem Excel i SQL;549,99;https://img-a.udemycdn.com/course/480x270/1343300_9f54.jpg?wMwmCleRvJ4wofnYKoVW7ZFktrgMfKVCmZokBrvot2bHIl6vdLPAE7USn06WTi32UYAyqT65mo04t3YihjuSXpg4J9zrltHaiijWTn_rGc5kFfAiJ9gC9iTpohBDeQ;1000
1695414;1;12;Kurs Access Video;kurs-access-video;sam twórz profesjonalne bazy danych!;189,99;https://img-a.udemycdn.com/course/480x270/1695414_5195_2.jpg?joB2v4bsZHOT7l4U5WBHQIW-6rldHVRCTV1ATSwMejEMXJdPJ86ppWekMyoR3SFpnRCRnvplQK2GaDzJiDIBFeO6hbbJhzCvUF7QkEx4sDP6Wje5NriaWcfwjxv844vG;1000
1393270;1;12;Tableau 10 A-Z (Wersja Polska);tableau-10-pl;Naucz się Tableau 10 dla analizy danych krok po kroku. Ćwiczenia z analizy danych na podstawie prawdziwych przykładów.;599,99;https://img-a.udemycdn.com/course/480x270/1393270_a2bc.jpg?ycz2VYp1R0oLZ8Tdzxg5KmsSJE9cvGC7D4sPwKXb2eEwSM82HRbjxEmI1Y_qgAT27dEhwyFSS4yMF-InJMsYuKASj29vRxU6hdXjsUWvFOdgmXylUwlDoSOkRC10GQ;1000
1923214;1;13;Prawo dla Freelancerów;prawo-dla-freelancerow;Umowy i Prawo Autorskie w Praktyce;159,99;https://img-a.udemycdn.com/course/480x270/1923214_4353.jpg?lTC_cFaxTfIwITdPecNYApC3S6oIIaRMb4NvQAW56fIcq9sPczCjpVsUWNPq54VeZE-W5G5TLK72hvQ2JYfQlNJk2N6GDdNO803kljxbYC9w99oPywGngVjek19dcQ;1000
3028612;1;14;Twórz i zarabiaj na apkach - Kompleksowe Szkolenie Apkademii;apkademia-szkolenie;Kompleksowe Szkolenie Apkademii - jak stworzyć i zacząć zarabiać na aplikacjach moblinych i stronach WWW?;599,99;https://img-a.udemycdn.com/course/480x270/3028612_acc2_2.jpg?iBnIX8tGnoPsEo3iIvs4zFSGVCVP_jypE4QJ_L33AwLi1j6n-4m52PzNf3dKhhOdy75f6hKrvo9rI5q5VjA5bRVO0a6vnCMmPUXHZj6CAAbbAk3tk5VL80LOfkMIoPVi;1000
1079616;1;15;Edukacja Dorosłych w Anglii Walii oraz Irlandii Północnej;edukacjadorosych-uk1;Szkoły kwalifikacje i kursy dla dorosłych;69,99;https://img-a.udemycdn.com/course/480x270/1079616_98e3_4.jpg?0eyZRAOr4br2n-MmWMvC0HDPyk1bMJH3715lUQMjvAvASg0MIsFtNZbNB2q4IfHT3PoUmTZoVNGahpTkLVTGEXc3DgPjpBIT9qfkjoQ50wqITFwIQvKpbnDi_20kvfMr;1000
3006144;1;15;Duński od Podstaw;dunski-od-podstaw;Naucz się duńskiego od podstaw!;69,99;https://img-a.udemycdn.com/course/480x270/3006144_d9d3_2.jpg?d6LeOnb_TSkOJH0GJGqqdGgS7DaBUDD8Zy29r6iPsxQIQphjf_xAxsFz-uQKKMme97wOKUHMY_MoaXIhWyZNGFvBT6hZjnYGRbCoZrBySDD8kGS062FtGfFmMWWwF0JG;1000
