id;active;category_id;title;slug;headline;price;image
2367452;1;15;Budowa paznokci w kształcie Pipe. Metoda żelowa;budowa-paznokci-w-ksztacie-pipe-metoda-zelowa;Przedłużanie paznokci metodą żelową w kształcie PIPE;159,99;https://img-b.udemycdn.com/course/480x270/2367452_0938_2.jpg?secure=Z7IAEbDkjkoiDlNleWdjEQ%3D%3D%2C1607867144
3587870;1;15;Kurs Model IDA czyli jak wygrywać rozmowy o pracę.;kurs-model-ida-czyli-jak-wygrywac-rozmowy-o-prace;Praktyczny kurs przygotowujący do udziału w procesach rekrutacyjnych według innowacyjnego Modelu IDA.;204,99;https://img-b.udemycdn.com/course/480x270/3587870_86a5_12.jpg?secure=rgkiTYf_DVE-jfPmWFY8IA%3D%3D%2C1607867144
1893328;1;16;Retusz w Photoshop: Komercyjna Fotografia Lifestyle & Bikini;retusz-photoshop-komercyjna-fotografia-lifestyle-bikini;Naucz się Retuszu Komercyjnej Fotografii Bikini & Lifestyle w Photoshop Pracując na Prawdziwych Przykładach;479,99;https://img-b.udemycdn.com/course/480x270/1893328_7650_2.jpg?secure=KaiXXC3y650wWjSHSGvoWw%3D%3D%2C1607867145
2505364;1;16;Jak Zarabiać na Ujęciach z Powietrza;jak-zarabiac-na-ujeciach-z-powietrza;Twój Przewodnik w Świecie Latania Komercyjnego;69,99;https://img-b.udemycdn.com/course/480x270/2505364_de41.jpg?secure=F5U5HNmZt4mpFG35jULDXg%3D%3D%2C1607867145
1397578;1;16;Profesjonalne Gradowanie w Photoshop;profesjonalne-gradowanie-w-photoshop;Naucz się profesjonalnych technik pracy z kolorem w Photoshop - spraw by twoje zdjęcia się wyróżniały!;479,99;https://img-b.udemycdn.com/course/480x270/1397578_d74b.jpg?secure=LXRHuWaGGUwsq3Pj7ZuPiQ%3D%3D%2C1607856873
2399700;1;16;Marketing online dla branży foto/video;marketing-online-dla-branzy-fotovideo;Dowiedz się jak rozwijać swój fotograficzny biznes wykorzystując potęgę social media oraz internetu. Pozna sekrety re;69,99;https://img-a.udemycdn.com/course/480x270/2399700_00b3.jpg?c8mT-i5ymfX1evu4rHU-v6ErmDvYNZ4pbVqHDSoFun2HWda9z8Pn1z9tmgxd841touM7a6YkBR5h3eRtF4YHbg-qthSn79ofiCnRuztgsn_Pff6AuVd3vNhMimrhwQ
3646453;1;16;Kurs Tworzenia Wirtualnych Spacerów i Rzutów Nieruchomości;kurs-tworzenia-wirtualnych-spacerow-i-rzutow-nieruchomosci;dla osób początkujących;479,99;https://img-a.udemycdn.com/course/480x270/3646453_4cc4.jpg?omWgpgLEi8WWCjY-Ub3jy7n48w9Z7xZ_QZiYLvs7L3wkrTUPrkx9R_cRpVi8uqVccvVtzMcMgme3Wmq_8cIKbagp4gM50IB2jfGdlCFls0WRXOq02MXRf130npNrwg
2535616;1;17;ABC Networkingu;abc_networkingu;ABC Networkingu …czyli 6 kroków do sukcesu w relacjach biznesowych (plus bonusy!);259,99;https://img-a.udemycdn.com/course/480x270/2535616_448a.jpg?uZRVCZakAuw5wF1eWbN_dnWsne1xcxvPxqyMQiD8y0VJ88F35EBZTIc-L2uFRpivvt_4QaHCzYBzfFmyAi5h-k51B03bdDca1gj9QJBo4yu4xuWEuyYS5eAZs5Mhpg
3041376;1;17;Networking w Trakcie Kryzysu;networking-w-trakcie-kryzysu;Czyli jak tworzyć i utrzymywać relacje online;69,99;https://img-a.udemycdn.com/course/480x270/3041376_10c1_2.jpg?wl7LmSST7uyN-4OaH4gOI7LLpG_keRnqEm6M3_vXokS_dvD3QEic352wmbDQ0udyqlB8svASzUq-ZmIJscXc0Z3RbsYjk-VLAcSA16ojsRsZrjzKVqos9eRvHQGgBXvz
2660196;1;17;Profesjonalna Obsługa Klienta dla Pracownika i Pracodawcy;profesjonalna-obsuga-klienta-dla-pracownika-i-pracodawcy;Zostań Profesjonalistą w Obsłudze Klienta i zdobądź Zdalną Pracę Marzeń!;114,99;https://img-a.udemycdn.com/course/480x270/2660196_5367.jpg?wRKHfsiGr8ad0vw3qV35YX08v0IwbMidN2gIgnWUbNn_eJNAljWcdCOw8U0O91foUmcNM3AHaJmhv7Hz-sat49zxVpQXPXFXHQi_ERqbWEte-VV8LV9SCSBQwsCU_A
2879030;1;17;Mowa ciała w wystąpieniach publicznych;mowa-ciala-w-wystapieniach;Jak dzięki mowie ciała obudzić w sobie pewność siebie swobodę entuzjazm oraz budować autorytet w oczach słuchaczy.;239,99;https://img-a.udemycdn.com/course/480x270/2879030_fd3f.jpg?ezEAay4b6CxmER0p6l2vO-FfatyBm5BM7EhDsYSzLhbEHxtWcp37i9ZkRf458qWtVMllOPWsE0zKPm6dspcfjgIzwBt0X8Ks3HjO4JW0ATb33px9r8LtC5tQnEYjJg
3600006;1;17;Ekspresowy kurs wystąpień publicznych;kurs-wystapien-publicznych;Pozbądź się tremy przygotuj wystąpienie i przeprowadź je! Trzy kroki do prezentowania przed publicznością.;0;https://img-b.udemycdn.com/course/480x270/3600006_d8f8.jpg?secure=7tD-nSSORNUhjyxrWLl61g%3D%3D%2C1607867148
1259274;1;17;Modelowanie procesów biznesowych: BPMN 2.0 od podstaw;modelowanie-procesow-biznesowych-bpmn-20-od-podstaw;Zarządzanie procesami i analiza biznesowa wymagają modeli procesów. Dowiedz się jak wykorzystać w praktyce standard BPMN;129,99;https://img-a.udemycdn.com/course/480x270/1259274_7e66_3.jpg?BZM7EOBGaCD76abxp0Ig3P2sOCQjUbj7v_o_jt3ilvO2rQhXCce17zMMoNX0Vy8Y5jz4LH1_id1THkOfY4l1ip3YHAR6WtF9KmG07soZ710Axiu6kaJ5a019HJ9wHuYl
2839794;1;17;Zarządzanie konfliktem;zarzadzanie-konfliktem;Czyli jak rozwiązać każdy spór;69,99;https://img-a.udemycdn.com/course/480x270/2839794_06fe.jpg?pfez5WGnlKWk4ghL6T0yO_86DYZrnKR2So-ub7Yms6fDjRQAEo-tSVegv_3ByT1ozNXserSFD0g0j62wkx-l1rkUGLmmLqDVjNOnL4w9egtWqTkrop9VLRyKwdRgMw
2077008;1;17;Mistrzowskie Wystąpienia Publiczne i Prezentacje;mistrzowskie-wystapienia-publiczne-i-prezentacje;pozbądź się tremy poznaj filary świetnych wystąpień publicznych i prezentacji zjednaj sobie zaufanie ludzi i klientów;69,99;https://img-a.udemycdn.com/course/480x270/2077008_b4eb_4.jpg?75jcCiJ6XfqpEc6hcr2FzxIRnxc-mSfWX83VtWElheic6MaoW7GcdBQIMX2-Qklgp2S-CCwSeCs3fJPPXtZ2S9KvvL_mn1RpbIJBem_EJ3nW8dEDM_efiFfTu5V4QDD2
1942450;1;17;Sztuka Składania Slajdów;sztuka-skadania-slajdow;poznaj cztery filary skutecznych prezentacji;69,99;https://img-a.udemycdn.com/course/480x270/1942450_1e89_5.jpg?LaKvlBHOysRCVlENqvYH3K-xnMkRN0H6DFKeVsjF_FX9sSGwx0gh13pgCz-gBvitJrixx02wy1ilPWYu4PdR40MnCkfrmk0ze5S3fD52Y91ukmCaV1ADTEL0N1gpF8fx
3010998;1;17;Informacja Zwrotna;informacjazwrotna;Czyli o sztuce skutecznego feedbacku;99,99;https://img-b.udemycdn.com/course/480x270/3010998_3af1_6.jpg?secure=tXjBpguDlPftj4_gRyQG6w%3D%3D%2C1607867147
2004122;1;17;Jak Pokonać Tremę na 10 Sposobów & Prezentacje i Wystąpienia;jak-pokonac-treme-na-10-sposobow;wystąpienia publiczne: i poznaj najlepsze praktyki jak be tremy dobrze komunikować pomysły produkty i rozwiązania.;69,99;https://img-b.udemycdn.com/course/480x270/2004122_e890_4.jpg?secure=jZnu30vxXV7Dc7ZQ1qDSpQ%3D%3D%2C1607884319
2010558;1;17;15 Sekretów Wystąpień Publicznych;15-sekretow-wystapien-publicznych;Poznaj sprawdzone techniki najlepszych mówców stosowane podczas wystąpień;69,99;https://img-b.udemycdn.com/course/480x270/2010558_dfdb.jpg?secure=qt4CXkZxfvsin4qz7iQduA%3D%3D%2C1607881539
3457624;1;20;Podstawy zapisu scenariuszowego;podstawy-zapisu-scenariuszowego;Jak zapisać twój pomysł na film w formie scenariusza. Wyjaśnione na przykładach scen ze znanych polskich filmów.;0;https://img-a.udemycdn.com/course/480x270/3457624_a852_8.jpg?aYAFx7Ecoo_fcbumqIQtfVDSXsQ3lpdzUOaAF2WxM-aCv_pBtkFfehieOZO1u3qAsGGC_oGP6f4ciHx_KeUfROlOm1o436HvoVibucWRAKKDDTGsFW5BjTuojYoBY1EG
2481362;1;20;Medytacja;medytacja;Medytacja kreatywna dla początkujących i zaawansowanych. Nauka oddechu wyciszenia oraz wyczucia i poprowadzenia energii;189,99;https://img-a.udemycdn.com/course/480x270/2481362_24a3.jpg?AzfRe877hpRZaYob3-vidovA5XQBDbYcC4JXALt0vajK-W04GMB2gn3hO8eWsSKq_43-eFqHN5TVFNCuXh2YY_9dl80E8f_HVwk4w2cSFiNYT26nXazAjAsYtFi9yw
3175192;1;20;Mój pierwszy podcast;moj-pierwszy-podcast;Własna audycja od A do Z.;69,99;https://img-a.udemycdn.com/course/480x270/3175192_e808_3.jpg?IYtipnADoOIZtehetaHswnIkqfsvCVyxdviSvDQZACjN0cNUoYpBm1qZbOJmgNqWiV-9EPA6WIPHJB0ww3iICu6uyv6Hr48OhlAjw5NQ3DOzb7BVZsrAtfk1GMXAlpJW
3402986;1;20;Kurs Praktyczny - Malarstwo - akryle oleje akwarela;kurs-praktyczny-malarstwo-akryle-oleje-akwarela;Kurs Praktyczny z wykładami podczas praktyki! - Oleje akryle oraz akwarela - 14 obrazów w jednym kursie;69,99;https://img-a.udemycdn.com/course/480x270/3402986_b8cd.jpg?fp4E0sAtBK7n29fhJVZeFMgRfpndeD9saMmZepo_ggsGYpsHx7F5O5GOL4XSmTl8oTuWXXfqRVSZC-7H0968YPyadS-sZTh3PQ7DgYqEAwxqjrWekYjTOyRLHIj1SQ
2920706;1;20;Kurs prostego rysowania;kurs-prostego-rysowania;Kurs prostego rysowania dla dzieci i dorosłych.;69,99;https://img-b.udemycdn.com/course/480x270/2920706_97bf_3.jpg?secure=qaIL-W_qEZmnFmktbCm5oA%3D%3D%2C1607868614
2561678;1;20;Łatwy i Szybki Montaż Wideo w iMovie - Kurs Polski;atwy-i-szybki-montaz-wideo-w-imovie;Stwórz własne filmy w prostym i szybkim programie dzięki praktycznym wskazówkom. Kurs po polsku.;69,99;https://img-b.udemycdn.com/course/480x270/2561678_5e88_3.jpg?secure=paAbJpUfNIeXZcfAahmDdA%3D%3D%2C1607868614
1634904;1;21;Kryptowaluty Jak Zacząć;kryptowaluty-jak-zaczac;Instrukcja obsługi kryptowalut;69,99;https://img-a.udemycdn.com/course/480x270/1634904_842b.jpg?yOBepEJ9hHjWA3GfVd7ucBsqcSGawOzKp_TKapjdd0xnn8dtAJBD4iI2JXowR6-3v_CE2SnbuCN_hJZ-64gxD5mzqGdMxNwUSvior02hqQ-vyuNdU_nJmyWX6Azz5A
2037006;1;21;Wsparcie by Sylwia;wsparciebysylwia;Obsługa oprogramowania Smart Trade Software;479,99;https://img-a.udemycdn.com/course/480x270/2037006_0284_4.jpg?psqTm8acj0kxg6VvlR_gCUTWxAFEHbnt5PBChhU4RO73-_1xHnXiiIjDQXQRCi92nM8J4ux-uWEWVLEsJgqRFWb6Qx4_ZRdRy-amXyfRomgUBEBeJpaoMsNxNZSYeQxt
2023616;1;22;Swing Dance for Everybody (Lindy Hop);swing-dance-for-everybody-lindy-hop;Lindy Hop;69,99;https://img-b.udemycdn.com/course/480x270/2023616_e32b.jpg?secure=KgSkW2ICADiFeQY63FuMKA%3D%3D%2C1607878344
3096872;1;22;Hip Hop - Master Class;hip-hop-master-class;2020;84,99;https://img-a.udemycdn.com/course/480x270/3096872_6505_2.jpg?Wpf2OGSCP2EAdWBZWyCoGHgJjiLJJSSusC1odCtXxmgAle1qd9ZSvudl-UcA4guexL3fFfzJpnxy3spB2dim8K4b6O1vRqedX9v35i4lIfOIVOBa473n9RDpBhH8WdhJ
2860140;1;22;Bachata Men Styling;bachata-men-styling;Wszystko czego potrzebujesz żeby wyglądać męsko w tańcu!;99,99;https://img-a.udemycdn.com/course/480x270/2860140_e2c7_6.jpg?NpSt9fctqiQx-X_4IgXyZaC5EdzJBJuMVW1LgL2oKNks2vR_38syo-UMp00qUFWFxehqZ5kS5pVA9hRvMfW1dNc-N5Gmfm_7BQeZMMEw5a-Q7KnStwGkPWHoNcxDxy7n
3019662;1;22;Hip Hop dla Początkujących !;hip-hop-dla-poczatkujacych;2020;84,99;https://img-a.udemycdn.com/course/480x270/3019662_1d67.jpg?OR4O3tlcC46VXjOz9R4UBlahwdjEhcQ49Do_EviBBaoSsLkkmOb8g3qQAKEPXhoEM2qqDIRyFQRGbVLCchJr8CATajNotV-aPk-3njBFBNinKgTb2QpsBzAP7up5Pg
2956782;1;22;Break Dance dla początkujących dla osób w każdym wieku !;break-dance-dla-poczatkujacych;2020 taniec breakdance breaking !;84,99;https://img-a.udemycdn.com/course/480x270/2956782_b1f2_4.jpg?QqQ2ECan_fJRaUKpR7QJXCn5xHuHpp0aw-rsCukk6iuJOXMmNDPYonownTkJfhVetGdaZfy94W7htGj4-uxlC0iTShjqryZddbR8YYfbZkGfghgK2zKBR7hXj5XFsqcm
2472898;1;23;Uczenie Maszynowe - Drzewa Decyzyjne i Lasy Losowe - Python;uczenie-maszynowe-python;Poznaj od podstaw algorytmy uczenia maszynowego w języku Python! Twórz własne modele w bibliotece scikit-learn!;69,99;https://img-a.udemycdn.com/course/480x270/2472898_3a97_2.jpg?5OyseGoYI8J4t-6fpFItf6aF7X5gnPzy2NaXGspfnGIPF3PxNmUcoUXrYCnGZaUy4k2zDzSmwGeOltJH_UknC-0vLmOjfw5_0UpA84GCy6XE47Tcb-a7OtZ6Ie-Qunmj
2672484;1;23;Artificial Intelligence – Computer Vision w języku Python;artificial-intelligence-computer-vision;Sztuczna inteligencja - Odkryj Computer Vision z bibliotekami OpenCV Tensorflow Keras oraz PyTesseract;69,99;https://img-b.udemycdn.com/course/480x270/2672484_e4b1_9.jpg?secure=UjQ35PtBrNYacFk2zxoBMg%3D%3D%2C1607868522
2435978;1;23;Data Science - Język R dla początkujących;data-science-jezyk-r-dla-poczatkujacych;w sam raz na początek kariery w data science;239,99;https://img-a.udemycdn.com/course/480x270/2435978_892b.jpg?BxHDWq_H4iHrdBjK3bn_YY5I0ndGpfyWuao-YuwH_JgJUBG5ZzaKzwOfDqduF7B5ox1hGm7WoHvKJUDCHriH46s1mqaB0siulXx8Sg6ZpqShEW7eqWlyzuSt4Xgjsg
1512940;1;23;Wystartuj z Data Science w Pythonie!;wystartuj-z-data-science-w-pythonie;Użyj Pythona aby jak najszybciej zaznajomić się z Data Science i Uczeniem Maszynowym;479,99;https://img-a.udemycdn.com/course/480x270/1512940_a02c.jpg?ukLPmOHLXnA0I72crS_9fFCznrkXtX-H6cbb4SHFchpZLLizCGH-x49JP186mWWNT1cTNlNcNQ2W8uEiWomWtBvSSqGrG3ezH9J69Bmvevb0PG70Cyl64_LdtAngoA
2710402;1;23;Machine Learning Bootcamp w języku Python cz.II - od A do Z;machine-learning-bootcamp-w-jezyku-python-ii;Uczenie Maszynowe - Wejdź w świat uczenia nienadzorowanego i wykorzystaj przewagę uczenia maszynowego na rynku!;69,99;https://img-a.udemycdn.com/course/480x270/2710402_0ca8_4.jpg?h1dUmGpnbcZa9WsnErVnaveBsVycgBjIUExegSddxQ5XXcp8QUlTT2czgju5VYKxkeihuQNnftDgo6hLHLlWRMt6peGcUsnrvffjbWQSK2dcf6nbX7H6XcJfcTVR4MMU
2697570;1;23;Machine Learning Bootcamp w języku Python cz.I - od A do Z;machine-learning-bootcamp-w-jezyku-python;Uczenie Maszynowe - Wejdź w świat uczenia nadzorowanego i wykorzystaj przewagę uczenia maszynowego na rynku!;69,99;https://img-b.udemycdn.com/course/480x270/2697570_d816_4.jpg?secure=Y6-IFfzPrMunPifYb9wT7g%3D%3D%2C1607868521
2690192;1;23;Data Science Bootcamp w języku Python - od A do Z - 2020;data-science-bootcamp-python;Wejdź w świat data science i otwórz sobie drogę do zawodu przyszłości - data scientist!;69,99;https://img-b.udemycdn.com/course/480x270/2690192_a75a_4.jpg?secure=JCEcNq9iq1v3YRwO0msVSQ%3D%3D%2C1607881542
2453042;1;23;Deep Learning w języku Python - Konwolucyjne Sieci Neuronowe;deep-learning-w-jezyku-python;Zrób krok w stronę sieci neuronowych dzięki bibliotece Keras!;69,99;https://img-a.udemycdn.com/course/480x270/2453042_f011.jpg?Nbims2DBmXJnI_rJ2dou1dLVB7VI0445LxBhAI4aF9nSQe9u_ih8jJgETesNTJe0mLPBzraZ_OY7juXnOmd2_Y5wFv-p43nG3ZKSB9zXMaDjGr6BNcaebtnl9Y3Hag
2644340;1;23;Wprowadzenie do sieci neuronowych - Tensorflow 2.0  Keras;wprowadzenie-tensorflow-keras;Naucz się budować sieci neuronowe w języku Python wykorzystując najnowocześniejsze rozwiązania!;69,99;https://img-a.udemycdn.com/course/480x270/2644340_7418_2.jpg?e-gjY-qd1cKJpJuHZaUs8GTDgzUzPwSOafhP5bqymB7ApWbefgm2D6JoPiI17Y7iFj-dAOzpmD0uGDa2ikPoGByHCYD05EWOWgpG1QcjjEwK641_vpzGddwcfJF748Ag
3511674;1;23;130 Ćwiczeń w języku Python - Data Science - Pandas;cwiczenia-jezyk-python-data-science-pandas;Podnieś poziom swoich umiejętności programowania w języku Python oraz data science i rozwiąż ponad 130 ćwiczeń w Pandas!;69,99;https://img-a.udemycdn.com/course/480x270/3511674_0959.jpg?0d6Hb-uSxdWggoD5HqtOi9jLd-qOWWNRyYFSJ86MABKautOKOq88ziBcq1VOS-bzLVS5tn1MPXkNeLxOUnMPYyCxJmLC8eDhrPX6-SjURUir8lhrhBa5hPnK4islOw
3511668;1;23;120 Ćwiczeń w języku Python - Data Science - NumPy;python-data-science-numpy-cwiczenia;Podnieś poziom swoich umiejętności programowania w języku Python oraz data science i rozwiąż ponad 120 ćwiczeń w NumPy!;69,99;https://img-a.udemycdn.com/course/480x270/3511668_ceb8.jpg?kIbz9-y-qYxGZlvf-YMG2gb1MOzAWJ7hzJ5LHWFdlfyIRFO-VnUutYXkWmCv5JJbEcoqbKTN3a1BKUWbhk_38Cwqiap-WzN8YG77_RA7OtwAV8ebsX4xqHcd4-uvfQ
2658330;1;23;Uczenie maszynowe w Pythonie. Podstawy perceptron regresja;machine-learning-w-pythonie-101;Machine Learning już się dzieje i będzie się dziać dalej. Warto je poznać!;299,99;https://img-a.udemycdn.com/course/480x270/2658330_5c1e.jpg?yU_wqJYShNbqBLRvMpZMagSgVqgejc4s1mf2DgOuuTB_BrCY5CpsDP38YZYt0hEFepg3KIR1S8eurDpKkYbQdBt1qHzkir2NPq558c9mLVQkdzD4oe3sXCf9rpyqfA
1588828;1;23;Uczenie maszynowe od podstaw z Azure ML Studio (classic);uczenie-maszynowe-od-podstaw-z-azure-machine-learning-studio;Zrób pierwszy krok w kierunku najbardziej poszukiwanego zawodu XXI wieku;379,99;https://img-b.udemycdn.com/course/480x270/1588828_8457.jpg?secure=vQbkAgxFu5_GySIetgRybA%3D%3D%2C1607868521
3305834;1;23;Machine Learning Bootcamp w języku Python cz.III - Ćwiczenia;machine-learning-bootcamp-w-jezyku-python-cwiczenia;Podnieś poziom swoich umiejętności programowania w języku Python i rozwiąż ponad 100 zadań z uczenia maszynowego!;69,99;https://img-a.udemycdn.com/course/480x270/3305834_64d2_2.jpg?8eFjoPWHzpcdzxt5kTqnaZN2awQ4GJJEs20gXSuzOCDS__1-Kqy_ippmxpA_96VrO0vBFVokC0fKytM9EEAvPSiGuXdhREG5smp7K98UlPR4G6l4b9PmCvIOsCOZor-L
2327746;1;24;1 - MsSQL Server - Solidne Podstawy;andrzej-smigielski-mssql-server-solidne-podstawy;25 lekcji  17 gotowych skryptów SQL z moimi komentarzami i wskazówkami aby bez problemu zrozumieć wszystkie bloki kodu;239,99;https://img-a.udemycdn.com/course/480x270/2327746_450c_5.jpg?V54c3kBXadYrSNfJFPZCZsjFNPWTpGrLz3tfB0Axx0HrNi_S2TH06Ga7VGe80nLdzLYTAKK4y_7sX_mIxpHQUdS-PsOvvE-3qptOq_lY5se3cJzQIotH7ymQBs3yBkuX
3355786;1;24;Praktyczna Administracja PostgreSQL;praktyczne-podstawy-administracji-postgresql;Zarządzanie bazą danych PostgreSQL w pigułce - zostań Administratorem Bazy Danych - administracja Postgres bez tajemnic!;279,99;https://img-a.udemycdn.com/course/480x270/3355786_45a8_5.jpg?_2OEjd2um5BjIG8bbeVbrghdA5ocnjHyw0HBiKV8vnagpZ5BzGLzpGsSdhdvS0lUUCW42MHUolk_dqe_c-zHZYm4B0qBCb1zzSAJZbyIyaSAIEUbBBxutS2lOghXnRJ_
3244034;1;24;Entity Framework Core w praktyce!;kurs-entity-framework-core;Naucz się używać baz danych w aplikacjach C;69,99;https://img-a.udemycdn.com/course/480x270/3244034_00a7_5.jpg?McG8DbNl6naBu3JoTzhNphpKl2KCHngute5RX4UnHP7qpRri9uEExJEVgDiNWqYZ0-AWYuf-E64CYhrSfliqfYvQY4sOS-x2HwCQEDwLwfmIkdFO2jbJSCiOzQG89v2w
2398256;1;24;3 - MsSQL Server - Zaawansowane Techniki;andrzej-smigielski-mssql-server-zaawansowane-techniki;34 lekcje  41 plików oraz skryptów SQL z komentarzami i wskazówkami aby bez problemu zrozumieć wszystkie bloki kodu;299,99;https://img-a.udemycdn.com/course/480x270/2398256_544c.jpg?OXxwAGQCjpD0F8LKu2DItFAzo2PsbWprHLbTEMhb6yS8BNvlgPXa5Y-jSR-bJLbnekPYsxNhKm9V96aI9vYVzFYG4wmjMZ_coWEa8-XtElPkUWh8-QhGRnOY8ZpmMw
3088056;1;24;Kurs tworzenia zapytań w języku SQL z użyciem SQL Server.;tworzenie-zapytan-w-jezyku-sql-z-uzyciem-sql-server-praktyczny-kurs;Zrozumieć SQL. Praktyczny kurs tworzenia zapytań w języku SQL z użyciem SQL Server-a.;189,99;https://img-a.udemycdn.com/course/480x270/3088056_d73d_3.jpg?yoCgeECjP7vG9u1cn0ahUjRv9ANTSE9iR1c-bL6eChqEHdmi-_vcX_ODUmmrMcV1g8OhLEwdA4AOu_h7phmWzuIC42lsZfG30BdjfdOEtgzfZLnrU1X5JoJg3cTcMEkJ
1471538;1;24;SQL Server - Modyfikacja danych transakcje i błędy. 70-762;sql-server-modyfikacja-danych-transakcje-oblsuga-bledow;Od A do Z o tym jak poprawnie modyfikować dane w SQL Server;189,99;https://img-a.udemycdn.com/course/480x270/1471538_0d3d.jpg?xJLphkCjc-q2h4eYr6Y2Kkp4OX2AzdHuYQybFxrsZvj-R3vUFjv8ZjRRs8b6N-MzIpW48ahKOoSNlY0I4T7nuvzzqC5cXSm7Pror63_FgKR8vrYNrEpsdeH3p_2uMg
2359842;1;24;2 - MsSQL Server - Konkretne Rozwiązania;andrzej-smigielski-mssql-server-konkretne-rozwiazania;26 lekcji  22 gotowe skrypty SQL z moimi komentarzami i wskazówkami aby bez problemu zrozumieć wszystkie bloki kodu;279,99;https://img-a.udemycdn.com/course/480x270/2359842_a2f7.jpg?WuGcp5vyXl7246Z5Mxv-rStwCWFmiKR4Tqr2J8n7ArtfHLFnUqGl8_mKv0trxuRKxBXGwIJUBhSms73nrLde7N0tItEDMRSPe-rBC7a-8lZv-i8Rqze1c7BnUDdnqQ
2256916;1;24;Oracle SQL;oracle-sql-vp;Naucz się tworzyć bazy danych! Zacznij od zagadnień podstawowych a zakończ na zaawansowanych!;189,99;https://img-a.udemycdn.com/course/480x270/2256916_1f47.jpg?b4Dl-gKuNNiLCv1i7kP2ANXaEwKXsquvKKVkMgjVMbXarySI_bYh67_mcWgub0KujLIaUMmvvVlwKaheA1Y7Do5RU2nQFWxpMfaFbJJB-2NMJr_p5DuTiDjFWdH0uA
2614552;1;24;Big Data: Analiza danych przy użyciu SQL oraz BigQuery;big-data-bigquery;Analizuj dane rzędu GB czy TB w mgnieniu oka. Wykorzystaj przewagę rozwiązań chmurowych już dziś!;69,99;https://img-a.udemycdn.com/course/480x270/2614552_73a3_2.jpg?EV5HIp8uuz7WIq-GlDddTn1aW7TqfLm68m8odosrn22hPWUPkj_KHmVxTeBnjAY189zw19HWBmRWeVKUGMGjxB3iggOYjbgBC_N81mkCxKF38l__J7A7XludCNH4aRS1
3207739;1;24;MySQL tworzenie i zarządzanie bazami danych;mysql-tworzenie-i-zarzadzanie-bazami-danych;Szybki kurs z zarządzania i przetwarzania danych w relacyjnych bazach danych za pomocą MySQL;99,99;https://img-a.udemycdn.com/course/480x270/3207739_4f7a.jpg?wjxq8abiZ33tfEPui8pCYZbnNFOM8tdhIqQ4x3FNTSLk2M2khEoIFb106ZnDjuHESNnhy4r9aY18RAAxayMT7jSBEGqQi681dpoxrKK7gkcAZG6fpACLu0-6KDodOQ
1235580;1;24;SQL Server Reporting Services - Tworzenie raportów w SSRS;sql-server-reporting-services-01-tworzenie-raportow-w-ssrs;Raporty nie muszą być nudne! Zobacz jak niewiele trzeba abyś sam przygotował dynamiczne raporty online;189,99;https://img-a.udemycdn.com/course/480x270/1235580_1c0a_4.jpg?lNiroy4jkcefi1ZcSUcUXDt5luAXiYL0iSssLLr3BnpE6E3ZLe25VQY0qPy8QE8_Oti5j6I98WJRM-5iam8lOVwlSdImpgD16wxwVQ4jVM7KvE_L9n9n77wFWTiw42lc
3521354;1;24;Praktyczna Administracja Oracle Database;praktyczna-administracja-oracle-database;Zarządzanie bazą danych Oracle w pigułce - zostań Administratorem Bazy Danych - administracja Oracle bez tajemnic!;299,99;https://img-b.udemycdn.com/course/480x270/3521354_7cd2.jpg?secure=psbj5i3p7HDGPIW7P2RZ5A%3D%3D%2C1607867153
2713632;1;26;Kurs AutoCad 2020 dla początkujących;kurs-autocad-2020-dla-poczatkujacych;Praktyczny kurs dla początkujących który uczy jak najlepiej wykorzystać program AutoCAD w praktyce.;99,99;https://img-a.udemycdn.com/course/480x270/2713632_c2e7.jpg?P1PhPsAk0l29rnFS0IMXRuIPqxlNjqfZRrRUhjiXMDDSzEZEjYUEcKgyZuFFWxgQLF9X7P1vsbdqwts-qVYfnSs-EZsCTBnI8K0aJWsdlroHWCl3FxeHnECss_ENgQ
3177634;1;26;Affinity Designer: Od Zera do Superbohatera;affinity-designer-tutorial-opinie-trial-cena;Affinity Designer dla początkujących i nie tylko;479,99;https://img-a.udemycdn.com/course/480x270/3177634_d3fb.jpg?74aLfSr3yd376ByZKo8dYrn3XCSIfaVB-V34kzFw21sx5jN4ghyrciQ80RHgfZ3aWWJGLw2oxqltRE63VKa4EMQxt0KbjiVcVGAVa8fx0kJWz35fNGxyMRjQtih53A
3021160;1;26;Kurs Fusion 360 - konstrukcje stalowe - poziom II;kurs-fusion-360-konstrukcje-stalowe-poziom-ii;Poznasz możliwości programu Fusion 360 w zakresie tworzenia konstrukcji blaszanych;114,99;https://img-a.udemycdn.com/course/480x270/3021160_df5f.jpg?SNZMMfR6llYOx4z4obCgxshHeXscG71U5yooMl0CZyN0OVMb7LmlfrAutcsiKd7veQMQBw7yaByh-hnuZKY6_CE2OmzEf6-gVUGTfx1MiAPhqy6fHY7pImFf70j-dg
